frame,left,right
1,3,4
2,10,8
3,15,8
4,16,9
5,17,8
6,15,8
7,11,8
8,10,7
9,10,8
10,5,4
11,2,2
12,4,3
13,1,1
14,1,1
15,1,1
16,1,1
17,1,1
18,1,1
19,1,1
20,1,1
21,1,1
22,1,1
23,1,1
24,1,1
25,1,1
26,3,4
27,12,10
28,15,10
29,16,8
30,15,9
31,13,9
32,10,9
33,9,9
34,10,9
35,8,7
36,7,6
37,6,5
38,1,1
39,1,1
40,1,1
41,1,1
42,2,1
43,1,1
44,2,2
45,3,1
46,1,1
47,2,2
48,2,1
49,1,1
50,1,1
51,1,1
52,1,1
