frame,left,right
1,9,9
2,8,8
3,7,6
4,2,2
5,1,1
6,1,1
7,1,1
8,1,1
9,1,1
10,1,1
11,1,1
12,1,1
13,1,1
14,1,2
15,1,1
16,1,1
17,1,1
18,2,1
19,2,1
20,3,5
21,11,9
22,15,10
23,10,6
24,9,5
25,12,9
26,10,7
27,16,9
28,17,8
29,15,6
30,14,7
31,14,6
32,13,5
33,9,3
34,11,5
35,11,6
36,9,6
37,5,4
38,3,3
39,1,2
40,3,4
41,7,5
42,11,7
43,11,8
44,10,8
45,10,8
46,8,7
47,4,5
48,1,1
49,10,11
50,16,9
51,17,9
52,15,7
53,13,7
54,12,8
55,11,8
56,11,9
57,10,8
58,9,8
59,7,7
60,4,4
61,1,2
62,2,2
